Ch1,Ch2,Cluster,droplet
4302.752,7373.94,1,12814
3995.823,1950.353,0,12815
4013.672,7358.779,1,12816
3958.94,6711.583,1,12817
3914.513,7151.479,1,12818
4109.639,2134.14,0,12819
3818.543,7334.31,1,12820
4200.288,2089.766,0,12821
4118.01,2257.176,0,12822
4076.099,7611.554,1,12823
3916.033,7707.843,1,12824
3924.334,7043.854,1,12825
3987.523,7185.267,1,12826
3899.409,7417.973,1,12827
4094.061,1999.154,0,12828
3943.439,7011.438,1,12829
3996.585,6893.424,1,12830
4006.449,7050.008,1,12831
3979.519,1969.146,0,12832
3949.232,7324.943,1,12833
4112.28,2082.439,0,12834
4082.099,7862.419,1,12835
3905.158,8174.471,1,12836
4053.747,2174.911,0,12837
3910.349,7040.769,1,12838
4065.648,1987.885,0,12839
4045.08,2112.554,0,12840
4287.616,7571.462,1,12841
4083.259,2114.82,0,12842
4056.602,2046.959,0,12843
3932.28,7641.209,1,12844
4068.227,7628.335,1,12845
4059.344,2035.007,0,12846
4015.97,1935.736,0,12847
4023.14,7772.416,1,12848
4015.763,2007.43,0,12849
3879.905,7022.844,1,12850
14495.07,7348.437,11,12851
10696.43,1961,10,12852
11032.38,1988.86,10,12853
3925.187,7340.799,1,12854
3944.941,1972.706,0,12855
3900.847,7343.346,1,12856
3960.019,1892.792,0,12857
3954.154,7417.165,1,12858
3877.963,7240.698,1,12859
3938.528,7376.312,1,12860
4188.15,2157.702,0,12861
3990.616,7599.532,1,12862
3866.366,7160.146,1,12863
4004.063,8061.166,1,12864
4003.992,7384.618,1,12865
4248.223,2097.344,0,12866
3883.859,7532.831,1,12867
3903.437,7223.944,1,12868
14614.21,8001.375,11,12869
4183.289,7425.076,1,12870
3895.127,7270.13,1,12871
3967.696,7420.547,1,12872
10668.5,7730.708,11,12873
4129.383,2108.89,0,12874
4069.809,7951.163,1,12875
3991.77,1984.595,0,12876
4235.382,7114.72,1,12877
3983.667,1976.026,0,12878
3871.363,7784.399,1,12879
4344.488,7073.791,1,12880
4157.25,2126.056,0,12881
3998.008,7218.495,1,12882
3971.474,1901.651,0,12883
3976.513,1971.374,0,12884
4006.737,7733.293,1,12885
4070.682,7155.381,1,12886
4144.574,2110.432,0,12887
4001.523,7098.049,1,12888
3922.527,6865.493,1,12889
3971.715,7255.234,1,12890
3937.793,7439.104,1,12891
4445.567,2061.576,0,12892
3985.578,7197.74,1,12893
3971.473,1913.245,0,12894
4188.093,2002.323,0,12895
11041.34,7643.452,11,12896
4140.121,8165.792,1,12897
4128.163,2119.526,0,12898
3962.192,7519.382,1,12899
3846.194,6526.729,1,12900
3906.012,6970.683,1,12901
3868.787,7184.16,1,12902
11050.06,7425.353,11,12903
3890.353,7232.337,1,12904
3946.646,6960.341,1,12905
3995.897,1948.253,0,12906
3979.755,6773.111,1,12907
3971.441,7236.49,1,12908
12803.67,6866.324,11,12909
3974.281,8158.66,1,12910
3890.688,6849.254,1,12911
4046.578,8174.874,1,12912
3913.096,7006.491,1,12913
4091.927,2041.659,0,12914
3860.028,7588.707,1,12915
3947.47,1966.024,0,12916
3989.121,6851.423,1,12917
4012.829,7661.381,1,12918
4164.499,2002.667,0,12919
4054.076,2027.202,0,12920
3917.687,7037.667,1,12921
3903.624,7848.972,1,12922
3917.129,8223.671,1,12923
3969.722,7968.897,1,12924
10866.12,7127.238,11,12925
4039.925,2030.757,0,12926
4127.362,2285.611,0,12927
10434.6,1898.406,10,12928
10798.75,7741.283,11,12929
4006.526,2046.824,0,12930
3962.869,7069.418,1,12931
3798.772,7157.407,1,12932
3972.26,7164.011,1,12933
4015.573,1991.208,0,12934
10676.05,7249.612,11,12935
4098.513,2144.013,0,12936
12156.98,2122.282,10,12937
3912.771,7300.008,1,12938
3999.901,7440.215,1,12939
3967.308,1971.87,0,12940
3885.072,7488.955,1,12941
3884.969,8000.81,1,12942
3991.216,1985.174,0,12943
4181.829,2165.445,0,12944
4153.171,7579.689,1,12945
4175.629,7431.586,1,12946
3908.241,7294.553,1,12947
4018.333,7676.144,1,12948
3955.97,6919.577,1,12949
4181.033,2014.65,0,12950
3928.874,7255.545,1,12951
3949.258,7378.699,1,12952
3939.682,7589.832,1,12953
4077.022,1910.979,0,12954
4019.492,1896.948,0,12955
4012.374,2118.286,0,12956
3938.487,7414.047,1,12957
3853.758,7578.669,1,12958
3817.315,8006.623,1,12959
3789.809,7262.147,1,12960
4081.492,7166.759,1,12961
4175.155,7470.201,1,12962
3948.709,8246.064,1,12963
3922.792,7289.884,1,12964
4071.598,1952.338,0,12965
3875.075,7676.36,1,12966
4038.336,7838.271,1,12967
3980.082,1893.419,0,12968
3942.919,2031.916,0,12969
3951.791,1970.509,0,12970
4020.936,2084.643,0,12971
4104.862,2168.341,0,12972
3988.322,7823.813,1,12973
4096.639,2058.902,0,12974
4120.999,2252.231,0,12975
3762.633,7277.356,1,12976
3893.74,7044.439,1,12977
4179.672,2018.667,0,12978
3910.776,7676.192,1,12979
4052.369,1980.534,0,12980
3974.298,6884.556,1,12981
4190.928,2158.986,0,12982
4073.662,7749.495,1,12983
3976.73,7820.23,1,12984
3977.482,8016.447,1,12985
3984.747,7684.373,1,12986
3967.195,2001.448,0,12987
3923.538,7271.938,1,12988
3888.507,7356.358,1,12989
4145.168,2050.932,0,12990
3955.669,8059.959,1,12991
4046.417,1924.46,0,12992
3962.922,7472.799,1,12993
10527.23,7178.852,11,12994
3980.681,8177.562,1,12995
4085.947,7500.304,1,12996
3964.36,7406.886,1,12997
3952.225,1846.44,0,12998
4270.91,2075.22,0,12999
10426.05,7880.029,11,13000
4388.489,2030.164,0,13001
4120.938,2029.833,0,13002
4003.353,2068.125,0,13003
3976.942,1964.553,0,13004
4013.344,1950.712,0,13005
3975.565,6932.787,1,13006
3949.298,7023.352,1,13007
3965.086,7076.672,1,13008
3933.365,1980.935,0,13009
4326.778,6997.048,1,13010
4105.402,2117.354,0,13011
3900.925,7647.43,1,13012
4061.032,2100.26,0,13013
4145.659,7292.807,1,13014
3919.883,8176.291,1,13015
4134.615,2137.171,0,13016
4141.925,7049.361,1,13017
3856.94,7133.591,1,13018
3960.525,7529.619,1,13019
3976.597,1996.316,0,13020
3935.98,2037.978,0,13021
3915.218,7419.163,1,13022
3985.786,7735.59,1,13023
3976.911,7176.601,1,13024
4195.614,7350.928,1,13025
3940.133,1957.054,0,13026
3948.584,8214.12,1,13027
4007.264,7613.284,1,13028
3960.224,7353.007,1,13029
4037.822,2027.003,0,13030
4079.715,2255.908,0,13031
3918.388,7224.865,1,13032
4132.829,6850.961,1,13033
4058.845,1904.079,0,13034
4088.123,2166.096,0,13035
3947.599,7393.224,1,13036
3898.4,7133.509,1,13037
4206.111,2058.424,0,13038
3934.192,7286.826,1,13039
4041.518,1920.375,0,13040
4031.991,7815.1,1,13041
4013.388,7719.432,1,13042
10176.44,7327.101,11,13043
3979.685,8242.884,1,13044
3924.469,1973.582,0,13045
3866.968,7135.322,1,13046
15743.03,2002.576,10,13047
4068.766,2162.057,0,13048
4265.493,2113.97,0,13049
3859.543,8077.6,1,13050
4011.175,2009.437,0,13051
3996.642,7099.567,1,13052
4251.14,2148.216,0,13053
4104.48,2030.521,0,13054
4018.371,1956.896,0,13055
4098.139,7019.806,1,13056
3985.997,7956.071,1,13057
4150.762,2031.798,0,13058
11827.16,8071.043,11,13059
3988.719,7180.168,1,13060
4032.53,8273.044,1,13061
4022.347,7143.058,1,13062
4015.472,7246.293,1,13063
3975.325,7205.26,1,13064
4106.388,2121.227,0,13065
4019.009,7794.443,1,13066
4115.18,6930.204,1,13067
3992.485,7259.676,1,13068
4146.993,5342.372,1,13069
3936.779,7788.811,1,13070
3936.707,2003.774,0,13071
12800.39,7547.761,11,13072
3904.948,6997.81,1,13073
3946.674,6853.147,1,13074
3891.043,7218.426,1,13075
4174.538,2103.771,0,13076
3894.647,7155.735,1,13077
4263.485,6877.684,1,13078
3843.846,7267.336,1,13079
3982.367,6900.694,1,13080
3932.661,7331.227,1,13081
3833.633,7235.285,1,13082
4143.792,2084.823,0,13083
4129,2124.694,0,13084
3911.085,7766.238,1,13085
3957.797,2066.352,0,13086
4167.649,2096.811,0,13087
3974.665,7719.971,1,13088
3971.709,7085.089,1,13089
4364.366,2136.437,0,13090
3929.366,7596.155,1,13091
4355.413,7653.765,1,13092
3978.287,7801.921,1,13093
4064.341,1932.464,0,13094
4099.813,7544.822,1,13095
3880.719,7185.005,1,13096
3880.842,7205.327,1,13097
4066.583,7165.042,1,13098
4138.496,2063.343,0,13099
4089.407,8515.373,1,13100
3800.553,7546.912,1,13101
3970.326,7322.143,1,13102
4000.028,2055.918,0,13103
4106.628,2236.984,0,13104
4245.043,2107.289,0,13105
4011.944,8177.928,1,13106
3819.767,7628.673,1,13107
3983.713,7707.851,1,13108
3948.032,2029.25,0,13109
4110.522,2010.533,0,13110
3990.836,6837.705,1,13111
4007.902,2011.899,0,13112
4006.99,7921.448,1,13113
4019.826,6615.969,1,13114
4283.942,7121.865,1,13115
3936.937,7366.38,1,13116
4154.871,7139.596,1,13117
4088.161,2133.863,0,13118
3874.025,7422.556,1,13119
3914.378,5993.925,1,13120
3985.261,7764.76,1,13121
15432.42,2182.691,10,13122
3879.027,7623.543,1,13123
3898.411,6986.014,1,13124
3815.594,8545.009,1,13125
3938.395,7215.699,1,13126
3879.009,6969.569,1,13127
4074.928,2061.99,0,13128
4092.409,1980.476,0,13129
4195.676,7514.911,1,13130
4107.285,1904.559,0,13131
3852.256,7208.37,1,13132
3964.203,7998.058,1,13133
4007.147,7144.455,1,13134
3884.566,7000.249,1,13135
3973.832,7300.583,1,13136
3962.405,7019.726,1,13137
3987.259,7565.41,1,13138
4033.959,7438.765,1,13139
3972.057,8124.422,1,13140
4104.789,2135.47,0,13141
4058.318,2165.106,0,13142
3952.041,7217.684,1,13143
3926.717,7061.109,1,13144
4003.113,7026.567,1,13145
4111.744,2108.523,0,13146
3940.804,1950.586,0,13147
4402.528,2139.449,0,13148
4213.24,2189.566,0,13149
3865.019,7901.666,1,13150
4035.372,7713.979,1,13151
3908.676,7440.238,1,13152
4019.159,7543.392,1,13153
4012.797,7676.319,1,13154
11092.3,7919.49,11,13155
3959.294,1918.474,0,13156
4073.575,2135.92,0,13157
4070.346,7585.591,1,13158
4045.586,2013.077,0,13159
3952.762,2214.437,0,13160
4077.233,2074.674,0,13161
4058.369,7322.476,1,13162
3913.505,7072.123,1,13163
4293.637,2167.166,0,13164
4076.401,2076.36,0,13165
4201.736,2133.335,0,13166
3941.134,7244.338,1,13167
4154.694,2119.396,0,13168
3995.842,7460.78,1,13169
3977.931,2130.184,0,13170
4102.851,2066.926,0,13171
3928.017,7979.182,1,13172
4082.948,7607.294,1,13173
3944.813,7489.733,1,13174
4102.018,2129.213,0,13175
3953.663,7397.233,1,13176
17302.44,2171.092,10,13177
3926.44,7187.597,1,13178
4095.167,7918.73,1,13179
3975.736,7564.869,1,13180
3809.84,7392.753,1,13181
3922.041,7429.351,1,13182
4078.837,2091.472,0,13183
4078.935,1967.314,0,13184
3925.305,7104.911,1,13185
3914.398,6873.489,1,13186
3967.434,7416.647,1,13187
3994.741,6897.277,1,13188
4006.974,7983.268,1,13189
4110.233,2098.966,0,13190
3982.071,1993.1,0,13191
9027.927,6931.195,11,13192
3991.502,7236.651,1,13193
4062.53,2032.646,0,13194
4017.237,7176.624,1,13195
4104.778,2054.849,0,13196
4008.526,7513.572,1,13197
11242.49,7352.701,11,13198
3913.519,7371.625,1,13199
4041.016,1994.964,0,13200
4086.017,2099.195,0,13201
3937.609,6845.643,1,13202
4129.072,2044.584,0,13203
3938.902,7983.711,1,13204
3988.825,7942.291,1,13205
3977.525,2054.762,0,13206
4039.443,2016.406,0,13207
4236.081,6772.623,1,13208
3944.396,7436.46,1,13209
3959.569,7518.133,1,13210
3938.235,7239.394,1,13211
3958.655,7206.853,1,13212
3946.241,7010.867,1,13213
3858.615,7612.809,1,13214
4055.1,2175.763,0,13215
3999.307,6792.824,1,13216
3988.122,7549.301,1,13217
4140.743,7602.539,1,13218
4114.701,2201.238,0,13219
15451.54,2098.678,10,13220
4113.851,2057.997,0,13221
3946.576,7919.753,1,13222
4094.364,2166.035,0,13223
4280.833,7158.002,1,13224
3990.283,7262.213,1,13225
4003.393,7395.962,1,13226
3910.005,7615.436,1,13227
4017.372,2052.46,0,13228
4153.987,2025.737,0,13229
4022.562,1989.101,0,13230
4008.793,8377.96,1,13231
3875.217,7491.79,1,13232
3876.379,7289.426,1,13233
4087.542,7869.279,1,13234
4095.334,2128.18,0,13235
4189.797,2131.325,0,13236
4065.087,2224.245,0,13237
4002.749,7123.084,1,13238
4093.481,7369.428,1,13239
3840.856,7539.339,1,13240
4181.333,7117.379,1,13241
4079.082,1911.778,0,13242
4041.633,7260.523,1,13243
4229.693,2059.384,0,13244
4076.3,1914.266,0,13245
4179.116,2147.382,0,13246
14396.17,7240.823,11,13247
4133.76,7364.251,1,13248
3994.941,8120.969,1,13249
4026.666,2039.592,0,13250
3989.647,8194.209,1,13251
3888.358,7358.824,1,13252
3982.859,2100.413,0,13253
4039.399,8178.245,1,13254
3960.379,7337.479,1,13255
4008.678,7495.662,1,13256
4163.558,2017.743,0,13257
3945.795,8010.8,1,13258
4261.22,7224.561,1,13259
3970.423,7184.868,1,13260
4093.443,7446.339,1,13261
4170.371,2106.085,0,13262
4032.028,7466.817,1,13263
3981.275,7745.016,1,13264
4076.907,2111.644,0,13265
3995.505,7132.126,1,13266
4021.451,7815.929,1,13267
3864.53,7157.201,1,13268
3925.181,7158.94,1,13269
3916.472,7389.811,1,13270
3974.766,7601.493,1,13271
4135.314,2013.176,0,13272
3965.844,8165.993,1,13273
3902.881,7042.574,1,13274
4020.824,7292.107,1,13275
3842.686,7455.231,1,13276
4331.011,2109.099,0,13277
4002.613,7692.627,1,13278
3976.498,7836.516,1,13279
4038.362,7136.362,1,13280
3990.544,7156.539,1,13281
3979.197,7543.073,1,13282
4349.111,2243.279,0,13283
4158.48,2113.833,0,13284
3931.958,7514.882,1,13285
3935.518,7529.608,1,13286
4107.706,2139.844,0,13287
3912.366,7923.375,1,13288
3987.608,6567.216,1,13289
3809.532,7661.492,1,13290
3868.681,7560.747,1,13291
3979.806,7163.986,1,13292
3978.879,6862.059,1,13293
4052.978,2122.105,0,13294
3980.844,1994.383,0,13295
3904.599,7744.064,1,13296
3960.638,7957.722,1,13297
4337.668,2029.074,0,13298
3861.573,7507.202,1,13299
3935.212,1955.123,0,13300
3963.672,8221.918,1,13301
4111.927,7454.76,1,13302
4083.643,2086.147,0,13303
3801.93,7295.116,1,13304
3833.28,7436.365,1,13305
4001.968,2146.153,0,13306
3973.841,7474.209,1,13307
3948.774,7351.417,1,13308
3890.786,6866.1,1,13309
3937.222,1992.306,0,13310
3965.098,7119.999,1,13311
3937.892,7180.674,1,13312
3970.027,1982.933,0,13313
4005.145,7360.793,1,13314
4143.758,2172.209,0,13315
3842.595,7609.887,1,13316
4011.349,8136.227,1,13317
3952.637,7721.615,1,13318
3917.124,7132.579,1,13319
3934.764,7286.414,1,13320
3976.998,7492.353,1,13321
3902.649,7984.944,1,13322
3973.489,7777.594,1,13323
4158.436,6908.798,1,13324
4012.626,2197.543,0,13325
4040.955,2029.243,0,13326
10667.6,7323.925,11,13327
3912.451,8476.379,1,13328
4122.665,7328.659,1,13329
3930.43,8165.169,1,13330
3999.089,1961.301,0,13331
3975.8,7863.873,1,13332
3924.492,7150.023,1,13333
4099.421,1918.356,0,13334
3910.228,7251.342,1,13335
3870.875,7543.338,1,13336
3824.828,7326.905,1,13337
3955.119,1976.955,0,13338
4111.078,2006.613,0,13339
4114.81,2131.014,0,13340
4022.473,7229.981,1,13341
3965.16,7185.975,1,13342
3960.121,7734.827,1,13343
3807.782,7878.161,1,13344
4024.707,2095.45,0,13345
3894.816,1913.674,0,13346
4021.239,1980.241,0,13347
8382.721,2098.817,10,13348
3918.693,7349.36,1,13349
4021.206,7395.066,1,13350
4105.475,2025.641,0,13351
3857.48,7373.416,1,13352
3852.262,7381.278,1,13353
4116.739,2013.636,0,13354
4051.83,2211.181,0,13355
4040.267,7676.648,1,13356
4039.756,8247.61,1,13357
4401.043,2128.591,0,13358
3904.51,7423.376,1,13359
3808.664,7542.675,1,13360
3963.358,8021.556,1,13361
3877.326,6933.152,1,13362
3857.614,6744.477,1,13363
4026.821,2010.388,0,13364
3866.387,7400.201,1,13365
4142.056,2062.844,0,13366
3886.559,8117.519,1,13367
4029.6,1997.923,0,13368
3986.538,7928.057,1,13369
4161.979,2118.494,0,13370
4121.893,2041.631,0,13371
4131.993,7583.77,1,13372
4092.313,7424.487,1,13373
3961.653,7816.263,1,13374
4006.105,2171.137,0,13375
4135.332,2231.582,0,13376
3968.074,7915.598,1,13377
4021.198,8046.216,1,13378
3869.5,7399.591,1,13379
4001.842,1870.529,0,13380
4024.322,6910.042,1,13381
4126.283,2132.123,0,13382
3985.119,7898.974,1,13383
3935.839,7176.943,1,13384
10872.16,1826.011,10,13385
3930.375,7648.799,1,13386
3882.786,8221.554,1,13387
3982.38,7565.188,1,13388
3974.045,7269.096,1,13389
10301.24,1951.08,10,13390
10651.32,7589.495,11,13391
3958.184,7345.219,1,13392
4004.191,1930.762,0,13393
4099.413,7009.572,1,13394
3953.435,2075.937,0,13395
3929.286,7387.536,1,13396
4330.513,2125.179,0,13397
3814.279,7287.052,1,13398
3929.355,6486.528,1,13399
3955,7102.909,1,13400
3895.695,6888.489,1,13401
4078.162,2051.988,0,13402
4109.635,7699.279,1,13403
4023.307,2079.044,0,13404
4017.27,7493.856,1,13405
3930.46,7450.945,1,13406
4119.542,2011.309,0,13407
3931.241,7932.124,1,13408
3983.768,7544.355,1,13409
4311.854,7343.513,1,13410
4162.34,7406.667,1,13411
3978.836,1948.385,0,13412
3991.251,7464.626,1,13413
4019.438,7424.171,1,13414
3898.559,8348.609,1,13415
4271.129,2227.129,0,13416
4090.207,8108.251,1,13417
3959.05,7312.323,1,13418
3964.495,7903.965,1,13419
3890.712,1920.151,0,13420
4213.29,6971.124,1,13421
4125.276,2190.779,0,13422
4022.352,7478.904,1,13423
16340.91,2091.081,10,13424
3969.997,1942.763,0,13425
3942.396,6904.668,1,13426
3918.236,7691.823,1,13427
4073.236,2159.093,0,13428
3925.474,6925.233,1,13429
4044.653,2096.864,0,13430
4010.678,2071.069,0,13431
4160.622,2034.37,0,13432
3981.984,1952.916,0,13433
3862.924,6532.956,1,13434
4262.924,7186.081,1,13435
3971.857,7679.69,1,13436
3983.032,7976.447,1,13437
4026.692,2080.739,0,13438
3983.438,7411.229,1,13439
3830.289,7536.437,1,13440
4083.035,7494.75,1,13441
3842.586,7485.88,1,13442
4048.337,1998.567,0,13443
3996.591,7360.489,1,13444
3993.28,1999.269,0,13445
3906.29,1913.823,0,13446
4099.542,7989.756,1,13447
4138.301,2148.883,0,13448
4043.044,2072.474,0,13449
3937.797,7995.174,1,13450
4191.224,6826.878,1,13451
3900.521,7415.595,1,13452
4054.652,8003.188,1,13453
3961.018,2067.596,0,13454
3857.788,7041.339,1,13455
4084.649,2290.871,0,13456
4083.218,2156.643,0,13457
3874.617,7201.672,1,13458
3807.89,7698.97,1,13459
4137.659,6762.425,1,13460
4061.487,2094.406,0,13461
3923.49,7617.975,1,13462
4035.051,1900.583,0,13463
4204.223,1994.858,0,13464
3975.33,8302.181,1,13465
4012.819,2090.816,0,13466
3917.981,7837.886,1,13467
3861.918,7673.137,1,13468
4328.943,2229.377,0,13469
3900.863,7682.264,1,13470
3878.142,7186.993,1,13471
4019.797,2063.221,0,13472
4012.118,2023.582,0,13473
4049.316,6958.593,1,13474
4016.777,7672.152,1,13475
4019.608,1828.152,0,13476
3862.143,7538.16,1,13477
3992.02,8192.912,1,13478
4057.21,7117.554,1,13479
4035.354,7980.064,1,13480
3943.106,7226.353,1,13481
4187.165,2116.228,0,13482
3879.053,7280.136,1,13483
4041.7,1930.66,0,13484
3933.145,7112.893,1,13485
3989.732,7182.488,1,13486
4021.042,7122.462,1,13487
3987.522,7327.097,1,13488
3877.282,7042.09,1,13489
3883.3,7610.28,1,13490
3983.183,1939.429,0,13491
4133.264,2016.475,0,13492
4040.797,7457.61,1,13493
11824.74,6814.596,11,13494
3948.045,7213.159,1,13495
4055.945,6869.091,1,13496
4020.709,2020.463,0,13497
4129.38,1981.667,0,13498
4135.482,2045.941,0,13499
3994.797,1935.663,0,13500
4082.349,1891.071,0,13501
3942.103,7331.871,1,13502
4319.548,2072.573,0,13503
3885.078,7220.614,1,13504
4002.966,7561.162,1,13505
10817.68,6909.216,11,13506
3939.245,7686.464,1,13507
3993.654,7015.82,1,13508
4011.743,8075.419,1,13509
4159.432,2121.551,0,13510
4060.405,7055.218,1,13511
3983.231,2030.762,0,13512
3851.888,7467.531,1,13513
3884.729,7853.644,1,13514
3902.346,7280.207,1,13515
3973.172,1993.02,0,13516
4033.647,7139.122,1,13517
4001.604,7842.226,1,13518
3810.75,7852.651,1,13519
3882.153,7652.134,1,13520
12834.44,1894.827,10,13521
4073.834,7618.357,1,13522
4169.4,2196.117,0,13523
3924.528,7135.647,1,13524
3921.484,7647.37,1,13525
3935.714,7167.209,1,13526
3930.096,7436.177,1,13527
4143.64,2075.75,0,13528
4054.792,1925.9,0,13529
4064.189,1982.551,0,13530
4068.071,2064.309,0,13531
4029.445,1910.276,0,13532
3999.048,7512.378,1,13533
3969.514,1952.888,0,13534
4112.95,7066.732,1,13535
4029.784,7336.197,1,13536
4038.706,1923.415,0,13537
3941.852,7579.946,1,13538
3989.176,7737.09,1,13539
4016.836,7755.396,1,13540
4275.292,2109.246,0,13541
4435.306,7317.267,1,13542
3900.588,7675.116,1,13543
3979.25,7475.549,1,13544
4023.978,7863.481,1,13545
4023.929,7389.927,1,13546
3881.66,7370.09,1,13547
4088.956,7583.558,1,13548
4095.815,7236.297,1,13549
4056.299,1947.297,0,13550
4016.622,7516.998,1,13551
3889.502,7973.468,1,13552
4033.742,7725.367,1,13553
4108,2044.1,0,13554
3968.721,7222.812,1,13555
4100.54,2072.859,0,13556
4010.064,7730.784,1,13557
10216.15,1861.529,10,13558
3929.426,7690.396,1,13559
4152.566,1993.279,0,13560
4033.122,7457.745,1,13561
4016.036,7851.932,1,13562
4025.462,2100.375,0,13563
3857.344,7399.885,1,13564
3967.847,7934.09,1,13565
3979.854,7377.038,1,13566
4056.515,6627.81,1,13567
4080.751,1938.855,0,13568
4171.111,2004.795,0,13569
3890.257,7338.382,1,13570
4048.302,7773.519,1,13571
3912.887,1935.781,0,13572
3980.927,7703.744,1,13573
3956.086,1993.444,0,13574
4223.461,2179.84,0,13575
3845.653,2066.256,0,13576
3922.503,7339.545,1,13577
3958.102,7603.155,1,13578
3892.4,7211.563,1,13579
3903.879,7125.52,1,13580
3913.679,7586.016,1,13581
4154.726,7914.232,1,13582
3986.894,7287.268,1,13583
4149.95,2021.345,0,13584
3989.839,7523.758,1,13585
4089.856,7192.797,1,13586
4081.659,2100.735,0,13587
3955.166,7340.392,1,13588
4049.339,7583.341,1,13589
4059.061,8198.521,1,13590
3933.476,7395.213,1,13591
4082.07,2167.811,0,13592
4028.881,2012.586,0,13593
3989.114,7482.705,1,13594
4045.209,2048.614,0,13595
4041.329,8034.292,1,13596
3966.414,7737.534,1,13597
3980.463,7661.882,1,13598
4083.264,2063.442,0,13599
4008.457,7937.942,1,13600
3963.032,7360.935,1,13601
3919.911,7138.414,1,13602
3952.394,7089.593,1,13603
4052.1,2128.113,0,13604
4069.712,2108.771,0,13605
3938.888,6931.58,1,13606
3915.31,8064.568,1,13607
4059.783,7731.533,1,13608
3839.925,7339.277,1,13609
3899.732,7886.959,1,13610
3963.644,7711.263,1,13611
3946.17,1936.949,0,13612
4130.504,2065.534,0,13613
3954.927,7715.603,1,13614
3902.134,7525.904,1,13615
3897.383,7436.227,1,13616
4093.891,7916.983,1,13617
4188.827,2217.332,0,13618
4129.868,7935.798,1,13619
4085.93,2149.869,0,13620
3925.536,7434.008,1,13621
4066.695,2175.837,0,13622
3994.631,7329.117,1,13623
4097.221,2014.424,0,13624
4063.755,2039.788,0,13625
3934.548,7108.517,1,13626
3937.217,8267.854,1,13627
9783.85,2199.469,10,13628
3873.242,7173.934,1,13629
3928.879,7536.734,1,13630
4053.752,2082.656,0,13631
4192.363,1998.028,0,13632
4058.341,2081.553,0,13633
3825.967,7201.663,1,13634
4021.363,7242.57,1,13635
3983.314,7380.857,1,13636
4070.785,2163.801,0,13637
3931.09,8117.621,1,13638
3899.862,7062.714,1,13639
3839.67,7469.779,1,13640
3939.476,8614.561,1,13641
3754.648,7576.183,1,13642
10011.21,2334.102,10,13643
3892.854,6783.746,1,13644
3857.217,7528.906,1,13645
4065.916,2111.003,0,13646
3987.48,2049.49,0,13647
4024.791,8061.903,1,13648
3809.437,7951.651,1,13649
3907.646,7183.83,1,13650
3930.198,7209.894,1,13651
3846.434,7595.319,1,13652
3932.612,6683.119,1,13653
4036.949,1972.972,0,13654
4090.322,2152.839,0,13655
3970.518,7741.439,1,13656
4005.723,7230.061,1,13657
3920.501,7132.861,1,13658
4217.388,2036.75,0,13659
4119.512,7183.604,1,13660
4111.764,7350.651,1,13661
3979.402,7278.93,1,13662
3890.082,7544.33,1,13663
3928.577,7180.328,1,13664
4222.264,2119.388,0,13665
4387.04,2068.616,0,13666
4030.686,1898.526,0,13667
3903.68,7333.465,1,13668
3947.255,6727.601,1,13669
4013.36,1920.201,0,13670
3797.319,7273.395,1,13671
10673.36,7372.425,11,13672
3963.868,1954.898,0,13673
11252.57,7447.544,11,13674
3976.862,7139.964,1,13675
3968.528,8038.524,1,13676
4009.577,2061.97,0,13677
4031.433,2216.534,0,13678
3988.988,7984.13,1,13679
3880.891,7219.918,1,13680
4025.941,7273.647,1,13681
3961.933,7183.617,1,13682
3957.316,7153.862,1,13683
3899.128,7016.896,1,13684
4058.479,1806.808,0,13685
3999.441,8298.142,1,13686
4034.439,7819.747,1,13687
3997.827,7571.042,1,13688
3954.673,1954.411,0,13689
4060.915,7417.16,1,13690
11343.04,7952.761,11,13691
3917.467,7870.354,1,13692
3971.573,7322.212,1,13693
4121.392,2045.417,0,13694
3833.13,7276.441,1,13695
3991.052,2106.416,0,13696
4017.088,7822.514,1,13697
3936.013,7595.839,1,13698
4068.208,2062.373,0,13699
4251.492,2079.615,0,13700
4147.453,2124.717,0,13701
4004.259,7593.334,1,13702
3962.126,7539.292,1,13703
3932.992,7053.442,1,13704
3985.475,7081.099,1,13705
3967.257,6818.778,1,13706
4018.413,7569.383,1,13707
3819.471,6964.129,1,13708
4125.009,2016.644,0,13709
3953.758,1904.198,0,13710
4072.122,8189.029,1,13711
10769.72,7189.114,11,13712
4216.999,1951.389,0,13713
3962.551,6917.678,1,13714
4228.691,2081.646,0,13715
4067.086,1967.426,0,13716
3941.584,7904.349,1,13717
4143.19,1824.195,0,13718
4110.222,7488.18,1,13719
4160.173,2128.876,0,13720
4123.895,2035.613,0,13721
4041.798,8017.796,1,13722
3974.192,7382.913,1,13723
3907.888,6914.331,1,13724
3987.074,7502.14,1,13725
4035.507,7542.028,1,13726
3881.492,7225.765,1,13727
3845.667,7567.789,1,13728
3951.709,7117.821,1,13729
4005.285,7078.265,1,13730
4065.251,2106.14,0,13731
3909.603,7500.188,1,13732
4097.72,1987.877,0,13733
3985.636,8116.851,1,13734
3759.57,7742.684,1,13735
3975.984,7195.781,1,13736
3897.777,2019.508,0,13737
4065.091,2140.115,0,13738
3955.548,1995.957,0,13739
4104.474,1916.832,0,13740
4059.915,2120.053,0,13741
4092.553,2182.459,0,13742
4122.314,2117.886,0,13743
3931.815,7441.868,1,13744
4068.056,8152.991,1,13745
