Ch1,Ch2,Cluster,droplet
3874.552,7340.984,1,13329
4115.69,7668.523,1,13330
4056.439,7343.377,1,13331
3930.572,8192.767,1,13332
4087.578,7624.908,1,13333
10998.24,7455.922,11,13334
11618.39,7870.451,11,13335
3983.568,7498.095,1,13336
3953.134,7485.701,1,13337
10181.29,7317.423,11,13338
3926.189,7655.796,1,13339
11188.87,7627.803,11,13340
3832.617,7931.19,1,13341
10922.49,7061.756,11,13342
3929.397,1920.084,0,13343
4016.225,7022.688,1,13344
11541.09,8007.154,11,13345
3967.407,7578.958,1,13346
3946.256,7630.327,1,13347
3854.805,6818.577,1,13348
10939.81,7913.291,11,13349
10812.61,7691.413,11,13350
11602.79,8342.068,11,13351
3803.752,7601.072,1,13352
4121.164,7301.468,1,13353
3903.76,8002.193,1,13354
4006.837,8170.984,1,13355
3944.366,7970.054,1,13356
3886.47,7562.459,1,13357
3841.365,7743.964,1,13358
3931.076,7114.287,1,13359
11304.99,8522.627,11,13360
11297.6,7864.196,11,13361
10473.98,7617.769,11,13362
10742.84,7329.16,11,13363
4060.64,7510.926,1,13364
4022.647,2179.016,0,13365
11360.34,8201.04,11,13366
3934.7,6928.738,1,13367
3966.694,8391.162,1,13368
3932.59,7709.882,1,13369
3932.726,7825.88,1,13370
3965.997,1987.715,0,13371
3955.907,7582.811,1,13372
4094.333,1921.577,0,13373
3847.033,6977.969,1,13374
4069.283,7447.844,1,13375
11201.43,7919.804,11,13376
3846.039,7455.703,1,13377
11428.61,8372.661,11,13378
10913.87,7363.952,11,13379
10949.54,7948.45,11,13380
3977.397,7311.264,1,13381
3865.43,7797.027,1,13382
3932.965,7905.253,1,13383
3981.015,8275.966,1,13384
3902.637,8006.009,1,13385
4229.4,7730.383,1,13386
3944.305,1984.255,0,13387
3859.199,7001.589,1,13388
10886.82,7907.857,11,13389
3954.197,1941.545,0,13390
4003.396,7469.771,1,13391
10942.29,2012.003,10,13392
10906.34,7445.941,11,13393
4067.401,7452.333,1,13394
10613.32,7382.248,11,13395
11509.73,8069.699,11,13396
4025.288,7762.191,1,13397
10822.28,7732.538,11,13398
10755.17,1935.24,10,13399
3965.915,7085.769,1,13400
4164.542,7303.186,1,13401
3898.264,7545.766,1,13402
10788.33,1961.95,10,13403
4093.992,7336.402,1,13404
3968.776,7058.354,1,13405
11216.73,1980.04,10,13406
4048.2,8260.383,1,13407
4020.606,7297.261,1,13408
10978.89,7604.9,11,13409
3772.606,7598.46,1,13410
11256.02,7990.503,11,13411
4021.724,7617.492,1,13412
4013.08,7690.574,1,13413
4013.038,7923.172,1,13414
3962.875,7156.223,1,13415
3918.359,7970.516,1,13416
4004.887,8051.069,1,13417
10739.8,7834.15,11,13418
3874.608,8224.627,1,13419
3975.351,8155.559,1,13420
3911.1,7479.464,1,13421
4036.707,7429.05,1,13422
10752.88,6946.385,11,13423
3889.633,7509.188,1,13424
3892.411,7606.854,1,13425
3898.846,8010.781,1,13426
3944.909,7257.982,1,13427
4047.572,8264.804,1,13428
3922.191,8251.761,1,13429
4031.711,8160.905,1,13430
10534.65,7062.479,11,13431
3865.247,7146.48,1,13432
3982.265,8022.287,1,13433
3944.806,8128.658,1,13434
3913.025,7527.745,1,13435
3833.22,7572.779,1,13436
10599.04,1928.545,10,13437
4004.438,7765.416,1,13438
3986.768,6923.608,1,13439
4044.68,7737.38,1,13440
4016.301,7399.687,1,13441
10946.58,7881.215,11,13442
3907.534,7157.532,1,13443
10622.62,7231.649,11,13444
11205.46,7934.526,11,13445
3982.5,8084.895,1,13446
3780.851,7951.057,1,13447
10636.85,7136.206,11,13448
11099.27,7407.032,11,13449
3922.358,7922.192,1,13450
3860.752,8001.613,1,13451
3865.807,7275.741,1,13452
11099.41,8168.273,11,13453
3947.471,8370.916,1,13454
4054.972,7394.042,1,13455
3862.693,7858.483,1,13456
4018.094,8150.935,1,13457
4135.423,7249.061,1,13458
3895.462,7459.282,1,13459
4053.706,2031.944,0,13460
11597.69,7913.883,11,13461
11328.92,7807.604,11,13462
11556.54,8181.818,11,13463
3814.54,6903.859,1,13464
10295.66,7600.078,11,13465
10739.09,7264.784,11,13466
3981.622,8099.51,1,13467
3875.11,8577.14,1,13468
3988.333,8147.812,1,13469
3881.297,7638.007,1,13470
11619.97,7755.799,11,13471
3975.982,8391.651,1,13472
3935.507,7590.353,1,13473
10937.54,7976.625,11,13474
4266.751,2042.369,0,13475
4177.655,2130.726,0,13476
3970.071,7601.306,1,13477
10911.71,7412.757,11,13478
10850.04,7756.914,11,13479
11207.01,7606.044,11,13480
11632.32,8318.606,11,13481
11265.97,8271.692,11,13482
4192.303,2228.72,0,13483
3762.328,7302.55,1,13484
3867.833,7694.234,1,13485
3995.344,8290.152,1,13486
11164.83,8354.604,11,13487
10810.17,7197.829,11,13488
10720.99,7170.031,11,13489
3985.35,7277.242,1,13490
3825.061,7584.15,1,13491
11790.49,8349.202,11,13492
4004.705,7895.757,1,13493
3801.791,7487.125,1,13494
3907.79,8062.446,1,13495
4063.112,7808.735,1,13496
3960.942,8292.874,1,13497
10869.23,7714.212,11,13498
10595.6,7831.641,11,13499
3943.797,7660.693,1,13500
3911.741,7008.498,1,13501
10607.08,7125.923,11,13502
10526.04,6853.155,11,13503
3839.672,7386.017,1,13504
10615.99,1943.657,10,13505
11132.13,7349.818,11,13506
3911.882,7223.822,1,13507
3925.878,7724.456,1,13508
11384.8,7669.173,11,13509
10865.23,7643.962,11,13510
10889.81,7577.202,11,13511
11164.27,7814.664,11,13512
3953.947,8280.503,1,13513
4423.284,7234.343,1,13514
3874.013,7442.584,1,13515
3948.22,7562,1,13516
3986.644,7563.523,1,13517
4040.71,7843.958,1,13518
4109.927,2107.698,0,13519
10802.89,7340.651,11,13520
10570.01,7425.37,11,13521
4065.507,1990.361,0,13522
10564.8,6659.537,11,13523
10533.68,7959.602,11,13524
3901.662,7448.4,1,13525
10839.12,7641.523,11,13526
10973.24,7541.082,11,13527
3952.41,7781.031,1,13528
3928.6,7710.035,1,13529
10732.31,8055.818,11,13530
3899.304,7887.751,1,13531
4034.097,8226.557,1,13532
3880.03,7659.952,1,13533
3990.297,8367.795,1,13534
3838.107,7801.52,1,13535
3873.204,7070.578,1,13536
3979.313,8127.589,1,13537
10630.6,7416.038,11,13538
4249.702,7523.678,1,13539
11008.73,1981.888,10,13540
3890.073,7888.728,1,13541
3965.233,8040.226,1,13542
4199.295,7699.008,1,13543
3925.878,7663.893,1,13544
3978.421,7109.942,1,13545
3863.057,7395.416,1,13546
3932.744,8053.845,1,13547
10304.1,7138.188,11,13548
4098.751,2186.071,0,13549
3920.412,8087.919,1,13550
3826.495,7689.264,1,13551
4078.322,7185.195,1,13552
4079.545,2156.502,0,13553
3943.96,7688.299,1,13554
11084.05,7502.828,11,13555
3970.717,8304.975,1,13556
10568.55,6669.628,11,13557
3960.226,8180.215,1,13558
3777.03,7622.385,1,13559
3941.649,7071.985,1,13560
3802.876,7166.082,1,13561
10887.5,7370.11,11,13562
3966.986,8500.987,1,13563
3918.449,8252.464,1,13564
10290.63,7350.146,11,13565
3796.095,7857.93,1,13566
10330.86,7134.456,11,13567
10601.86,7145.315,11,13568
10850.62,7555.569,11,13569
11115.7,8198.576,11,13570
10303.04,7111.042,11,13571
3986.828,2039.109,0,13572
10625.25,7562.043,11,13573
3912.639,8077.194,1,13574
10620.36,7377.464,11,13575
4119.958,7447.534,1,13576
3900,7440.488,1,13577
3804.298,7228.897,1,13578
3969.528,7960.883,1,13579
9351.571,1995.484,10,13580
11032.94,7801.185,11,13581
3950.008,7478.133,1,13582
3868.196,7855.284,1,13583
3991.053,8244.584,1,13584
4049.313,7057.218,1,13585
4049.36,8005.997,1,13586
11459.38,8169.249,11,13587
3934.835,7793.476,1,13588
10984.13,7654.654,11,13589
10746.92,7288.053,11,13590
4041.934,7637.988,1,13591
3933.624,7549.68,1,13592
11636.07,8536.28,11,13593
11223.53,7928.891,11,13594
3847.953,7705.343,1,13595
3972.106,8273.609,1,13596
4063.207,2045.196,0,13597
3966.745,8398.056,1,13598
4078.182,7893.631,1,13599
3816.847,7498.659,1,13600
10537.8,7226.804,11,13601
11737.98,7962.33,11,13602
3892.104,7597.014,1,13603
3832.501,7336.625,1,13604
11036.8,7579.026,11,13605
11610.57,7914.264,11,13606
10635.3,6993.712,11,13607
3989.128,8051.331,1,13608
4068.894,7400.843,1,13609
3896.212,7132.777,1,13610
3929.043,7376.616,1,13611
3931.998,6919.914,1,13612
4007.629,2232.595,0,13613
4085.239,7561.034,1,13614
10897.06,7376.704,11,13615
3916.292,7389.715,1,13616
4129.436,7294.707,1,13617
10712.59,6764.173,11,13618
10699.36,7644.005,11,13619
4087.857,7555.882,1,13620
3849.649,7024.604,1,13621
4067.014,7087.444,1,13622
3927.208,7809.509,1,13623
3873.387,7247.521,1,13624
3911.26,7188.225,1,13625
4017.468,2053.868,0,13626
10984.77,8047.186,11,13627
3947.409,7388.124,1,13628
4118.397,7410.639,1,13629
11148.32,7695.254,11,13630
4024.612,7397.492,1,13631
4075.362,7998.907,1,13632
3814.718,7265.284,1,13633
10600.83,7450.379,11,13634
3805.867,7787.364,1,13635
10700.13,7574.549,11,13636
10818.07,7046.738,11,13637
4024.133,2173.139,0,13638
3795.053,7736.308,1,13639
3885.076,7442.933,1,13640
11235.43,7903.531,11,13641
11189.17,7488.038,11,13642
10968.51,7573.403,11,13643
10948.69,7453.333,11,13644
10854.88,7606.963,11,13645
3940.924,7851.876,1,13646
3934.972,8460.814,1,13647
11555.76,8148.448,11,13648
11559.48,7966.996,11,13649
12886.43,9503.792,11,13650
4143.169,7565.367,1,13651
4006.554,2158.799,0,13652
3778.492,8081.167,1,13653
11485.75,7813.136,11,13654
4036.023,2169.359,0,13655
3934.22,7634.495,1,13656
11281.23,7783.391,11,13657
10737.41,8349.676,11,13658
10834.15,7180.123,11,13659
10524.25,7548.848,11,13660
4043.952,7292.655,1,13661
11467.1,8147.927,11,13662
10836.91,1890.014,10,13663
3966.001,7473.041,1,13664
11547.71,8137.49,11,13665
10894.53,7893.695,11,13666
3968.208,7523.273,1,13667
3880.825,7330.251,1,13668
3836.802,7451.635,1,13669
3824.093,7164.2,1,13670
4047.91,7585.034,1,13671
11417.65,7967.984,11,13672
3776.592,7812.744,1,13673
10981.35,7340.718,11,13674
11151.74,7859.101,11,13675
10611.76,7212.391,11,13676
3774.371,7470.049,1,13677
10617.01,1975.242,10,13678
3990.819,8295.03,1,13679
4034.813,7846.245,1,13680
3922.048,7378.854,1,13681
10877.13,7526.348,11,13682
10410.55,7943.525,11,13683
11024.52,7605.546,11,13684
10980.81,7369.51,11,13685
3913.596,8118.392,1,13686
11515.86,8089.492,11,13687
11463.76,7523.025,11,13688
3868.425,8029.609,1,13689
4019.157,8204.055,1,13690
10628.77,7511.271,11,13691
4359.401,7545.402,1,13692
3988.384,7947.341,1,13693
11297.2,7685.853,11,13694
10997.6,2026.941,10,13695
3933.131,2030.758,0,13696
4229.928,7387.876,1,13697
3999.656,7561.288,1,13698
11861.7,7769.55,11,13699
3925.88,7551.013,1,13700
3914.996,7434.003,1,13701
4112.662,8074.708,1,13702
10294.23,7654.771,11,13703
11573.54,7862.408,11,13704
4047.036,7384.688,1,13705
3980.509,7114.171,1,13706
3864.736,7168.186,1,13707
10890.16,7692.752,11,13708
3920.101,7591.749,1,13709
3976.505,7764.432,1,13710
10572.17,7320.042,11,13711
3994.576,7317.438,1,13712
3976.36,7874.17,1,13713
11138.81,7866.1,11,13714
11416.68,8153.406,11,13715
11842.42,8336.766,11,13716
3919.941,7475.752,1,13717
10610.33,7042.749,11,13718
3897.465,7642.93,1,13719
11854.37,8289.865,11,13720
10886.65,7991.5,11,13721
3920.743,7833.416,1,13722
10803.96,7042.556,11,13723
4078.426,7709.361,1,13724
3938.676,7933.309,1,13725
10859.38,7642.375,11,13726
4050.376,7809.476,1,13727
3914.819,7331.894,1,13728
11339.41,7501.064,11,13729
4020.615,8227.756,1,13730
3993.906,7681.873,1,13731
3960.18,7125.354,1,13732
3922.716,7511.25,1,13733
10959.29,8065.929,11,13734
3890.567,7743.738,1,13735
11015.08,8093.747,11,13736
4160.37,2100.241,0,13737
3933.241,8191.736,1,13738
3980.094,8451.824,1,13739
10908.29,7441.19,11,13740
3925.334,7497.944,1,13741
11210.4,8081.549,11,13742
10763.36,2096.804,10,13743
3944.711,8271.103,1,13744
10583.47,7235.285,11,13745
3897.545,7877.656,1,13746
3998.334,8159.407,1,13747
11614.11,8239.949,11,13748
4093.974,7579.976,1,13749
10742.88,7631.161,11,13750
4002.287,7850.718,1,13751
10494.52,7342.704,11,13752
4016.129,8245.258,1,13753
3937.123,8156.196,1,13754
3943.586,7625.34,1,13755
3938.287,7805.876,1,13756
10735.68,7711.537,11,13757
3864.136,8051.143,1,13758
10690.84,7495.472,11,13759
10702.18,7004.326,11,13760
10766.32,7596.358,11,13761
10189.32,7245.293,11,13762
10635.77,7813.714,11,13763
4026.033,7884.189,1,13764
10516.64,6835.238,11,13765
11333.58,7000.353,11,13766
4173.322,7480.985,1,13767
4009.366,6979.335,1,13768
4012.764,7966.857,1,13769
3928.257,7712.936,1,13770
4068.868,7776.1,1,13771
10748.17,7130.047,11,13772
10702.04,7541.547,11,13773
3967.209,8040.04,1,13774
3856.783,8056.044,1,13775
4057.228,7347.619,1,13776
10949.48,7607.061,11,13777
3953.015,2019.925,0,13778
11447.1,8234.834,11,13779
3949.841,1957.227,0,13780
3825.911,7322.198,1,13781
3968.536,7506.115,1,13782
3952.068,7654.375,1,13783
3872.4,8054.638,1,13784
10944.54,7717.391,11,13785
3928.585,7009.289,1,13786
3925.221,7988.644,1,13787
3896.634,7414.252,1,13788
11139.6,7430.454,11,13789
3878.366,7397.17,1,13790
3835.262,8275.449,1,13791
3940.239,8105.395,1,13792
10578.2,1969.434,10,13793
3907.393,7607.813,1,13794
3836.212,7510.461,1,13795
10858.47,7546.643,11,13796
3875.224,7742.409,1,13797
10748.15,7408.268,11,13798
3977.14,7550.876,1,13799
3924.198,7134.16,1,13800
3898.695,8425.648,1,13801
10323.04,8027.606,11,13802
3913.761,7807.245,1,13803
10706.59,7445.908,11,13804
10757.43,7157.862,11,13805
4299.559,7069.464,1,13806
3869.364,7958.653,1,13807
11310.25,7911.589,11,13808
10968.76,8127.612,11,13809
3880.036,7221.939,1,13810
10927.66,7193.415,11,13811
3802.629,7742.06,1,13812
3778.679,7820.284,1,13813
3954.247,7057.714,1,13814
10879.02,6739.173,11,13815
10980.75,7343.307,11,13816
3877.665,7548.488,1,13817
11709.35,8493.045,11,13818
11215.31,7313.959,11,13819
3980.25,7754.115,1,13820
10752.11,7674.605,11,13821
3938.233,7836.173,1,13822
10984.86,7811.169,11,13823
4037.886,8033.304,1,13824
3867.67,8035.371,1,13825
3926.688,7649.575,1,13826
11015.53,7517.541,11,13827
11535.18,7798.984,11,13828
10790.28,7030.238,11,13829
10517.97,7478.521,11,13830
4050.647,7625.661,1,13831
11795.54,7834.506,11,13832
4069.07,6990.327,1,13833
10603.48,7513.843,11,13834
3837.583,7530.743,1,13835
10755.76,7863.384,11,13836
11496.78,8363.697,11,13837
4038.586,7424.281,1,13838
3993.66,7649.674,1,13839
10943.26,7542.703,11,13840
3892.226,7312.537,1,13841
3988.216,2016.924,0,13842
3916.491,7329.422,1,13843
10929.51,7820.392,11,13844
11312.87,8015.782,11,13845
3844.058,7485.97,1,13846
3937.711,7641.222,1,13847
10906.94,7311.365,11,13848
11203.34,8234.39,11,13849
10683.87,7230.388,11,13850
3955.217,2057.382,0,13851
10952.77,7396.332,11,13852
11445.06,7852.882,11,13853
4013.544,8093.576,1,13854
3825.48,7177.714,1,13855
3849.295,7698.079,1,13856
11063.75,7352.22,11,13857
3911.591,7905.942,1,13858
11541.79,8294.84,11,13859
10586.26,7387.207,11,13860
10944.39,6951.213,11,13861
10942.44,7694.368,11,13862
10606.67,7802.958,11,13863
11686.44,7860.009,11,13864
10271.98,8003.588,11,13865
10670.12,7364.523,11,13866
3919.069,7236.674,1,13867
10600.35,7254.874,11,13868
4004.354,1901.831,0,13869
4026.951,7578.535,1,13870
3997.378,1988.094,0,13871
3904.344,8162.132,1,13872
10889.23,7315.575,11,13873
3883.791,7460.598,1,13874
3998.214,8323.662,1,13875
10827,7009.409,11,13876
4039.932,7607.891,1,13877
11403.95,7902.279,11,13878
4060.935,8461.094,1,13879
3836.987,7963.442,1,13880
3903.512,7261.115,1,13881
3998.255,7458.541,1,13882
10552.2,7262.744,11,13883
3975.83,8011.526,1,13884
3964.382,7107.455,1,13885
3935.155,7861.854,1,13886
4044.01,7130.223,1,13887
11523.53,7965.749,11,13888
3933.604,6881.07,1,13889
3964.067,8277.85,1,13890
10204.37,7331.952,11,13891
3940.698,7823.232,1,13892
4106.16,2009.719,0,13893
10686.45,7336.542,11,13894
3978.872,7159.368,1,13895
3988.392,7920.525,1,13896
11266.43,7828.038,11,13897
11166.35,7555.772,11,13898
11022.08,7474.254,11,13899
3871.268,7724.776,1,13900
10856.68,1860.455,10,13901
3993.319,7541.852,1,13902
11246.84,7946.547,11,13903
10997.54,7469.66,11,13904
3839.353,7597.796,1,13905
10646.26,7163.771,11,13906
10662.71,7422.229,11,13907
3999.053,8374.101,1,13908
3933.795,8249.011,1,13909
3916.565,7087.076,1,13910
10658.88,7356.435,11,13911
11709.34,8040.402,11,13912
3832.576,7176.459,1,13913
10795.16,7836.885,11,13914
11490.53,8248.432,11,13915
3964.187,7905.538,1,13916
3987.333,8060.717,1,13917
3924.244,2014.342,0,13918
4062.504,7411.674,1,13919
3927.293,7444.001,1,13920
11647.47,8390.241,11,13921
10411.22,7199.126,11,13922
11583.09,8200.191,11,13923
3845.719,7571.985,1,13924
3891.846,7219.191,1,13925
3827.526,7660.452,1,13926
10607.49,7590.068,11,13927
11290.11,7752.076,11,13928
10600.33,7035.859,11,13929
11572.25,8273.178,11,13930
10788.26,8240.334,11,13931
3988.135,7715.03,1,13932
10835.18,7232.035,11,13933
4067.125,7629.511,1,13934
11067.24,7684.819,11,13935
11426.08,7725.537,11,13936
3871.29,7452.376,1,13937
3940.156,7686.277,1,13938
11774.27,8182.229,11,13939
3730.548,7237.771,1,13940
3798.59,7502.67,1,13941
3893.372,7306.19,1,13942
3872.72,6916.2,1,13943
3947.084,7830.802,1,13944
3922.843,7267.814,1,13945
3921.924,7704.531,1,13946
3912.239,7560.337,1,13947
3971.727,8031.523,1,13948
10884.31,7541.276,11,13949
4168.821,7384.747,1,13950
4026.961,7257.043,1,13951
3936.491,6912.785,1,13952
10514.15,7329.859,11,13953
3827.501,8381.408,1,13954
11480.55,8328.567,11,13955
4087.712,7409.714,1,13956
3801.444,7819.63,1,13957
4089.814,2121.549,0,13958
3891.988,7733.863,1,13959
3996.57,8327.104,1,13960
4036.248,2080.41,0,13961
3937.611,8175.499,1,13962
3856.212,7552.096,1,13963
9683.764,7729.035,11,13964
3826.99,6749.078,1,13965
3955.111,7517.245,1,13966
10532.8,7195.287,11,13967
3892.792,7656.789,1,13968
3995.896,2101.365,0,13969
11241.91,7397.745,11,13970
4157.996,7127.172,1,13971
4074.819,2129.316,0,13972
3958.25,7893.205,1,13973
4107.034,7230.4,1,13974
10869.77,7573.73,11,13975
11041.7,7657.278,11,13976
4089.038,7560.009,1,13977
3876.24,7440.777,1,13978
4050.687,8143.41,1,13979
3873.853,8058.812,1,13980
11555.14,7861.896,11,13981
3945.749,7520.56,1,13982
3929.388,7762.966,1,13983
3872.394,7598.232,1,13984
3912,8012.429,1,13985
3767.795,7087.885,1,13986
3918.848,6903.701,1,13987
10627.96,7375.697,11,13988
3893.291,7647.908,1,13989
11555.65,8125.889,11,13990
10535.99,7164.362,11,13991
3910.771,7271.119,1,13992
3965.247,8328.279,1,13993
3844.885,8381.881,1,13994
3865.033,7441.75,1,13995
11556.86,8073.003,11,13996
11170.71,8277.997,11,13997
4020.989,7779.084,1,13998
10834.21,7508.446,11,13999
10760.17,6999.426,11,14000
3996.396,7368.03,1,14001
10811.76,7296.114,11,14002
10890.06,7819.359,11,14003
3856.117,7478.909,1,14004
4020.493,1942.635,0,14005
4089.471,2069.393,0,14006
3838.45,7226.99,1,14007
4039.055,8104.277,1,14008
4054.041,7591.84,1,14009
3872.42,7167.338,1,14010
3946.521,7358.076,1,14011
3921.923,7879.789,1,14012
10910.22,7647.619,11,14013
3925.02,8093.93,1,14014
11437.26,8042.454,11,14015
4084.795,2956.907,0,14016
4008.627,8169.031,1,14017
11507.28,7741.908,11,14018
3843.744,7188.477,1,14019
3926.524,7657.626,1,14020
3958.992,8015.76,1,14021
11206.48,7681.689,11,14022
10958.9,7652.667,11,14023
10751.89,7528.864,11,14024
11364.73,7901.087,11,14025
11134.18,2086.994,10,14026
3936.226,7424.464,1,14027
3913.551,7678.741,1,14028
11189.18,7726.534,11,14029
4085.229,7285.757,1,14030
4099.659,7850.662,1,14031
3990.337,6903.012,1,14032
11083.1,7247.401,11,14033
11070.66,7705.051,11,14034
10911.65,7450.263,11,14035
11419.7,2233.633,10,14036
10757,7758.101,11,14037
3970.759,7442.581,1,14038
3999.809,7189.862,1,14039
3832.91,8060.855,1,14040
10957.14,7994.556,11,14041
3917.471,7921.631,1,14042
3871.934,8120.513,1,14043
3988.066,1902.488,0,14044
11111.78,7091.599,11,14045
11030,7561.047,11,14046
4063.209,2083.393,0,14047
3987.403,8069.568,1,14048
4049.709,7666.163,1,14049
11335.13,7695.546,11,14050
3979.853,8103.692,1,14051
3943.552,7897.518,1,14052
3869.595,7223.981,1,14053
3931.954,7846.282,1,14054
4032.354,2033.37,0,14055
3970.245,1952.63,0,14056
4207.712,7414.264,1,14057
4158.1,2112.191,0,14058
3984.364,7648.125,1,14059
3873.523,7464.364,1,14060
10661.29,1857.096,10,14061
10846.88,6860.555,11,14062
3878.182,7639.806,1,14063
3957.755,7269.268,1,14064
3828.946,7631.31,1,14065
11129.25,7531.945,11,14066
3905.407,7896.383,1,14067
4026.244,7593.526,1,14068
3922.738,7630.956,1,14069
4067.632,7504.212,1,14070
11016.58,7503.999,11,14071
11265.42,8227.576,11,14072
11083.58,7693.606,11,14073
10004,7342.788,11,14074
11072.94,2168.26,10,14075
3961.073,7581.396,1,14076
4005.597,7259.287,1,14077
10827.55,7387.509,11,14078
11442.84,8500.202,11,14079
3955.677,7672.284,1,14080
3797.063,7032.375,1,14081
3887.362,7600.401,1,14082
3944,7189.319,1,14083
3931.91,2084.783,0,14084
4042.895,8179.211,1,14085
3910.078,7029.034,1,14086
3884.502,7375.686,1,14087
4301.888,7583.757,1,14088
4115.239,7413.291,1,14089
3980.596,7853.45,1,14090
4018.286,2170.705,0,14091
10862.62,7656.375,11,14092
3802.121,7384.282,1,14093
11098.13,7578.932,11,14094
11096.85,8230.036,11,14095
10744.78,7379.912,11,14096
3858.865,7513.814,1,14097
3884.846,7001.193,1,14098
4161.769,2041.437,0,14099
10768.18,7674.92,11,14100
3923.272,8024.107,1,14101
3890.958,7631.276,1,14102
4071.941,8018.829,1,14103
11155.44,8114.918,11,14104
3925.242,7495.395,1,14105
10807.25,7127.352,11,14106
11238.88,1911.474,10,14107
3993.27,8264.189,1,14108
3899.739,7390.479,1,14109
10580.94,7206.542,11,14110
10965.06,7278.746,11,14111
10460.43,8168.326,11,14112
3816.212,7174.698,1,14113
3936.927,7648.736,1,14114
11191.43,7951.985,11,14115
10669.01,7533.628,11,14116
3970.367,7845.65,1,14117
3893.194,7432.313,1,14118
3976.787,1955.903,0,14119
3931.022,7411.078,1,14120
4014.043,2130.525,0,14121
10709.96,7440.762,11,14122
10649.83,7391.899,11,14123
11180.96,7724.154,11,14124
11350.18,8044.667,11,14125
3930.262,7998.621,1,14126
10885.12,7364.462,11,14127
3959.701,8262.283,1,14128
10587.07,7713.14,11,14129
3933.265,7542.336,1,14130
3921.659,8109.906,1,14131
10273.79,7622.104,11,14132
10979.21,7773.182,11,14133
3855.711,7446.817,1,14134
3920.367,8094.565,1,14135
4027.98,8037.958,1,14136
11286.52,7737.198,11,14137
10878.44,7314.415,11,14138
10571.72,7853.748,11,14139
4267.954,7463.003,1,14140
4054,8212,1,14141
12254.25,8244.338,11,14142
4267.525,7162.77,1,14143
3890.163,7816.224,1,14144
3970.197,2008.519,0,14145
3864.205,7452.68,1,14146
3852.052,7324.125,1,14147
11763.47,7754.542,11,14148
10907.54,7567.541,11,14149
11555.07,7955.207,11,14150
3905.404,8233.189,1,14151
3881.22,8004.95,1,14152
4024.979,6958.451,1,14153
3965.961,8485.907,1,14154
11193.75,7709.854,11,14155
11153.56,7188.672,11,14156
11147.44,7384.445,11,14157
11695.3,8011.685,11,14158
3926.216,7478.551,1,14159
4100.275,2094.194,0,14160
3936.782,7156.207,1,14161
4120.82,7475.101,1,14162
11625.61,8294.816,11,14163
3932.088,7571.031,1,14164
3891.951,7437.663,1,14165
3942.893,8237.79,1,14166
3971.281,7509.987,1,14167
3953.502,6990.475,1,14168
10555.9,7443.645,11,14169
3886.552,7498.15,1,14170
10891.14,7257.218,11,14171
10668.99,2039.021,10,14172
3999.552,7996.139,1,14173
3926.895,7911.771,1,14174
3901.562,7361.031,1,14175
11679.48,8208.707,11,14176
10616.18,7442.76,11,14177
4078.113,7232.744,1,14178
11117.5,7534.535,11,14179
4184.693,7153.871,1,14180
11197.4,7756.247,11,14181
10644.49,7479.9,11,14182
11165.18,7403.102,11,14183
3973.384,7962.533,1,14184
11560.25,7715.465,11,14185
10962.4,7309.743,11,14186
3769.82,7228.019,1,14187
10538.77,7598.231,11,14188
3978.791,8125.865,1,14189
11594.93,8222.205,11,14190
10858.82,7665.554,11,14191
11924.16,7730.992,11,14192
3925.382,7743.366,1,14193
3919.256,7767.558,1,14194
3901.275,2025.612,0,14195
3950.309,7448.285,1,14196
3911.565,7571.06,1,14197
3871.132,7584.702,1,14198
3930.003,7722.85,1,14199
3916.272,8461.695,1,14200
3967.148,4031.917,1,14201
3933.653,7394.097,1,14202
10884.93,7158.988,11,14203
3894.164,7555.766,1,14204
10806.06,7590.914,11,14205
4265.635,7227.34,1,14206
10375.92,6984.799,11,14207
3918.258,8208.899,1,14208
3904.019,7547.619,1,14209
4113.376,2095.482,0,14210
11191.96,8350.629,11,14211
3840.54,7310.463,1,14212
11173.97,7638.948,11,14213
11461.79,7863.298,11,14214
10808.82,7405.288,11,14215
11373.39,2031.917,10,14216
3886.994,7102.197,1,14217
4083.177,7332.471,1,14218
3966.418,8457.029,1,14219
3989.186,2083.348,0,14220
10276.58,7822.068,11,14221
4044.949,7814.373,1,14222
10838.43,7119.473,11,14223
11215.18,7677.291,11,14224
4009.799,8294.996,1,14225
3935.676,7704.614,1,14226
3976.04,7139.964,1,14227
10301.22,7578.75,11,14228
4127.302,7174.544,1,14229
4088.318,2152.855,0,14230
4007.84,8597.544,1,14231
3958.378,8121.339,1,14232
10220.25,7164.487,11,14233
3942.806,8236.298,1,14234
10559.47,1889.434,10,14235
3919.16,7720.217,1,14236
3801.94,7921.416,1,14237
4056.429,7136.436,1,14238
10318.98,7323.074,11,14239
3956.007,8491.616,1,14240
10653.97,7363.454,11,14241
3944.127,7486.615,1,14242
3910.119,7857.164,1,14243
3999.085,7454.559,1,14244
3980.892,7133.875,1,14245
3876.318,7913.793,1,14246
3851.021,7542.502,1,14247
3981.799,7389.375,1,14248
10456.2,8200.521,11,14249
3952.579,8080.682,1,14250
11339.07,7674.308,11,14251
3885.636,7874.331,1,14252
11645.06,7998.6,11,14253
11551.55,7813.449,11,14254
11047.59,8222.729,11,14255
3867.079,8394.118,1,14256
3990.539,8259.32,1,14257
4148.792,2245.236,0,14258
4003.6,8317.255,1,14259
3935.57,7259.182,1,14260
4188.582,7435.25,1,14261
